StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
1817,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1818,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1819,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1820,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1821,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1822,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1823,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1824,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,-50.00,-50.00,0.00,0.00
1825,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,0.00,-50.00,0.00,0.00
1826,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,0.00,-50.00,0.00,0.00
1827,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,0.00,-50.00,0.00,0.00
1828,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,-50.00,-50.00,0.00,0.00
1829,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,0.00,-50.00,0.00,0.00
1830,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,0.00,-50.00,0.00,0.00
1831,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,0.00,-50.00,0.00,0.00
1832,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-50.00,-50.00,0.00,0.00
1833,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,0.00,-50.00,0.00,0.00
1834,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,0.00,-50.00,0.00,0.00
1835,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,0.00,-50.00,0.00,0.00
1836,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-50.00,-50.00,0.00,0.00
1837,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,0.00,-50.00,0.00,0.00
1838,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,0.00,-50.00,0.00,0.00
1839,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,0.00,-50.00,0.00,0.00
1840,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1841,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1842,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1843,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1844,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1845,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1846,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1847,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1848,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1849,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1850,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1851,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,0.00,0.00
1852,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1853,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1854,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1855,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00
1856,-50.00,0.00,-50.00,-37.50,-50.00,-75.00,-50.00,-75.00,-50.00,-50.00,0.00,-50.00,0.00
1857,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1858,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1859,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1860,0.00,-50.00,-50.00,-37.50,-50.00,-75.00,-50.00,-25.00,-50.00,-50.00,0.00,-50.00,0.00
1861,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1862,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1863,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1864,-50.00,0.00,0.00,-50.00,-50.00,-75.00,-50.00,-75.00,-50.00,-50.00,0.00,-50.00,0.00
1865,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1866,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1867,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1868,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,-50.00,-50.00,0.00,-50.00,0.00
1869,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1870,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1871,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1872,-50.00,0.00,-50.00,-37.50,-50.00,-75.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1873,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1874,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1875,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1876,0.00,-50.00,-50.00,-37.50,-50.00,-75.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1877,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1878,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1879,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1880,-50.00,0.00,0.00,-50.00,-50.00,-75.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1881,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1882,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1883,-50.00,0.00,0.00,-50.00,-50.00,-25.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1884,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1885,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1886,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1887,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1888,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,-50.00,0.00,-50.00,0.00
1889,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1890,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1891,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1892,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,-50.00,0.00,-50.00,0.00
1893,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1894,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1895,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1896,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,-50.00,0.00,-50.00,0.00
1897,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1898,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1899,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,-50.00,0.00,0.00,-50.00,0.00
1900,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,-50.00,0.00,-50.00,0.00
1901,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1902,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1903,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,-50.00,0.00,0.00,-50.00,0.00
1904,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1905,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1906,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1907,-50.00,0.00,-50.00,-37.50,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1908,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1909,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1910,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1911,0.00,-50.00,-50.00,-37.50,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1912,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1913,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1914,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1915,-50.00,0.00,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00
1916,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1917,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1918,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1919,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00
1920,-50.00,0.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1921,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1922,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1923,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1924,0.00,-50.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1925,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1926,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1927,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1928,-50.00,0.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1929,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1930,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1931,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1932,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1933,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1934,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1935,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1936,-50.00,0.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1937,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1938,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1939,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1940,0.00,-50.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1941,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1942,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1943,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1944,-50.00,0.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1945,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1946,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1947,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1948,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1949,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1950,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1951,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1952,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1953,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1954,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1955,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1956,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1957,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1958,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1959,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1960,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1961,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1962,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1963,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1964,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1965,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1966,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1967,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1968,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1969,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1970,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1971,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1972,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1973,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1974,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1975,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1976,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1977,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1978,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1979,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1980,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1981,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1982,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1983,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1984,-50.00,0.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1985,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1986,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1987,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1988,0.00,-50.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1989,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1990,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1991,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1992,-50.00,0.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1993,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1994,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1995,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1996,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1997,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1998,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1999,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2000,-50.00,0.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2001,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2002,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2003,-50.00,0.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2004,0.00,-50.00,-50.00,-37.50,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2005,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2006,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2007,0.00,-50.00,-50.00,-37.50,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2008,-50.00,0.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2009,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2010,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2011,-50.00,0.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2012,0.00,-50.00,0.00,-50.00,-50.00,-75.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2013,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2014,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2015,0.00,-50.00,0.00,-50.00,-50.00,-25.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2016,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
2017,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2018,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2019,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2020,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
2021,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2022,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2023,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2024,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
2025,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2026,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2027,-50.00,0.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2028,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
2029,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2030,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2031,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
2032,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2033,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2034,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2035,-50.00,0.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2036,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
2037,0.00,-50.00,-50.00,-37.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
