seed,scenario,run,step,actuator,to_value,is_toggle,stuck_fired,was_masked,state_idx,action_label,action_idx
6,11,5,18,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
6,11,5,19,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
6,13,5,1,Z2Blinds,1,0,0,0,1287,http://example.org/was#SetZ2Blinds=true,7
7,1,1,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
7,1,1,2,Spotlight,0,0,0,0,1444,http://example.org/was#SetSpotlight=false,0
7,1,1,3,Z1Light,1,0,0,0,1440,http://example.org/was#SetZ1Light=true,5
7,5,1,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
7,5,1,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,8,1,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,9,1,1,Z1Light,1,0,0,0,1286,http://example.org/was#SetZ1Light=true,5
7,9,1,2,Z1Blinds,1,0,0,0,1862,http://example.org/was#SetZ1Blinds=true,3
7,13,1,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
7,13,1,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
7,1,2,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
7,1,2,2,Spotlight,0,0,0,0,1444,http://example.org/was#SetSpotlight=false,0
7,1,2,3,Z1Light,1,0,0,0,1440,http://example.org/was#SetZ1Light=true,5
7,5,2,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
7,5,2,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,8,2,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,9,2,1,Z1Light,1,0,0,0,1286,http://example.org/was#SetZ1Light=true,5
7,9,2,2,Z1Blinds,1,0,0,0,1862,http://example.org/was#SetZ1Blinds=true,3
7,13,2,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
7,13,2,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
7,1,3,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
7,1,3,2,Spotlight,0,0,0,0,1444,http://example.org/was#SetSpotlight=false,0
7,1,3,3,Z1Light,1,0,0,0,1440,http://example.org/was#SetZ1Light=true,5
7,5,3,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
7,5,3,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,8,3,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,9,3,1,Z1Light,1,0,0,0,1286,http://example.org/was#SetZ1Light=true,5
7,9,3,2,Z1Blinds,1,0,0,0,1862,http://example.org/was#SetZ1Blinds=true,3
7,13,3,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
7,13,3,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
7,1,4,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
7,1,4,2,Spotlight,0,0,0,0,1444,http://example.org/was#SetSpotlight=false,0
7,1,4,3,Z1Light,1,0,0,0,1440,http://example.org/was#SetZ1Light=true,5
7,5,4,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
7,5,4,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,8,4,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,9,4,1,Z1Light,1,0,0,0,1286,http://example.org/was#SetZ1Light=true,5
7,9,4,2,Z1Blinds,1,0,0,0,1862,http://example.org/was#SetZ1Blinds=true,3
7,13,4,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
7,13,4,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
7,1,5,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
7,1,5,2,Spotlight,0,0,0,0,1444,http://example.org/was#SetSpotlight=false,0
7,1,5,3,Z1Light,1,0,0,0,1440,http://example.org/was#SetZ1Light=true,5
7,5,5,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
7,5,5,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,8,5,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
7,9,5,1,Z1Light,1,0,0,0,1286,http://example.org/was#SetZ1Light=true,5
7,9,5,2,Z1Blinds,1,0,0,0,1862,http://example.org/was#SetZ1Blinds=true,3
7,13,5,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
7,13,5,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
8,1,1,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
8,1,1,2,Z1Light,1,0,0,0,1444,http://example.org/was#SetZ1Light=true,5
8,5,1,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
8,5,1,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,8,1,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,9,1,1,Z2Light,1,0,0,0,1286,http://example.org/was#SetZ2Light=true,9
8,9,1,2,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,11,1,1,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,13,1,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
8,13,1,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
8,1,2,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
8,1,2,2,Z1Light,1,0,0,0,1444,http://example.org/was#SetZ1Light=true,5
8,5,2,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
8,5,2,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,8,2,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,9,2,1,Z2Light,1,0,0,0,1286,http://example.org/was#SetZ2Light=true,9
8,9,2,2,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,11,2,1,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,13,2,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
8,13,2,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
8,1,3,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
8,1,3,2,Z1Light,1,0,0,0,1444,http://example.org/was#SetZ1Light=true,5
8,5,3,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
8,5,3,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,8,3,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,9,3,1,Z2Light,1,0,0,0,1286,http://example.org/was#SetZ2Light=true,9
8,9,3,2,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,11,3,1,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,13,3,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
8,13,3,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
8,1,4,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
8,1,4,2,Z1Light,1,0,0,0,1444,http://example.org/was#SetZ1Light=true,5
8,5,4,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
8,5,4,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,8,4,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,9,4,1,Z2Light,1,0,0,0,1286,http://example.org/was#SetZ2Light=true,9
8,9,4,2,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,11,4,1,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,13,4,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
8,13,4,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
8,1,5,1,Z2Light,1,0,0,0,1284,http://example.org/was#SetZ2Light=true,9
8,1,5,2,Z1Light,1,0,0,0,1444,http://example.org/was#SetZ1Light=true,5
8,5,5,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
8,5,5,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,8,5,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
8,9,5,1,Z2Light,1,0,0,0,1286,http://example.org/was#SetZ2Light=true,9
8,9,5,2,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,11,5,1,Z2Blinds,1,0,0,0,1446,http://example.org/was#SetZ2Blinds=true,7
8,13,5,1,Z2Light,1,0,0,0,1287,http://example.org/was#SetZ2Light=true,9
8,13,5,2,Z2Blinds,1,0,0,0,1447,http://example.org/was#SetZ2Blinds=true,7
9,1,1,1,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,1,1,2,Spotlight,0,0,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,1,1,3,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,3,1,1,Spotlight,1,0,0,0,0,http://example.org/was#SetSpotlight=true,1
9,3,1,2,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,3,1,3,Spotlight,0,1,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,3,1,4,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,5,1,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
9,5,1,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,8,1,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,9,1,1,Z2Blinds,1,0,0,0,1286,http://example.org/was#SetZ2Blinds=true,7
9,9,1,2,Z2Light,1,0,0,0,1422,http://example.org/was#SetZ2Light=true,9
9,11,1,1,Z2Blinds,0,0,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,2,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,3,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,4,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,5,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,6,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,7,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,8,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,9,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,10,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,11,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,12,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,13,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,14,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,15,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,16,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,17,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,1,18,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,1,19,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,13,1,1,Z1Blinds,1,0,0,0,1287,http://example.org/was#SetZ1Blinds=true,3
9,1,2,1,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,1,2,2,Spotlight,0,0,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,1,2,3,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,3,2,1,Spotlight,1,0,0,0,0,http://example.org/was#SetSpotlight=true,1
9,3,2,2,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,3,2,3,Spotlight,0,1,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,3,2,4,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,5,2,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
9,5,2,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,8,2,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,9,2,1,Z2Blinds,1,0,0,0,1286,http://example.org/was#SetZ2Blinds=true,7
9,9,2,2,Z2Light,1,0,0,0,1422,http://example.org/was#SetZ2Light=true,9
9,11,2,1,Z2Blinds,0,0,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,2,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,3,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,4,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,5,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,6,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,7,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,8,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,9,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,10,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,11,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,12,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,13,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,14,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,15,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,16,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,17,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,2,18,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,2,19,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,13,2,1,Z1Blinds,1,0,0,0,1287,http://example.org/was#SetZ1Blinds=true,3
9,1,3,1,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,1,3,2,Spotlight,0,0,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,1,3,3,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,3,3,1,Spotlight,1,0,0,0,0,http://example.org/was#SetSpotlight=true,1
9,3,3,2,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,3,3,3,Spotlight,0,1,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,3,3,4,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,5,3,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
9,5,3,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,8,3,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,9,3,1,Z2Blinds,1,0,0,0,1286,http://example.org/was#SetZ2Blinds=true,7
9,9,3,2,Z2Light,1,0,0,0,1422,http://example.org/was#SetZ2Light=true,9
9,11,3,1,Z2Blinds,0,0,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,2,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,3,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,4,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,5,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,6,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,7,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,8,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,9,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,10,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,11,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,12,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,13,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,14,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,15,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,16,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,17,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,3,18,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,3,19,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,13,3,1,Z1Blinds,1,0,0,0,1287,http://example.org/was#SetZ1Blinds=true,3
9,1,4,1,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,1,4,2,Spotlight,0,0,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,1,4,3,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,3,4,1,Spotlight,1,0,0,0,0,http://example.org/was#SetSpotlight=true,1
9,3,4,2,Z1Light,1,0,0,0,1284,http://example.org/was#SetZ1Light=true,5
9,3,4,3,Spotlight,0,1,0,0,1860,http://example.org/was#SetSpotlight=false,0
9,3,4,4,Z2Light,1,0,0,0,1856,http://example.org/was#SetZ2Light=true,9
9,5,4,1,Z1Light,1,0,0,0,1285,http://example.org/was#SetZ1Light=true,5
9,5,4,2,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,8,4,1,Z1Blinds,1,0,0,0,1861,http://example.org/was#SetZ1Blinds=true,3
9,9,4,1,Z2Blinds,1,0,0,0,1286,http://example.org/was#SetZ2Blinds=true,7
9,9,4,2,Z2Light,1,0,0,0,1422,http://example.org/was#SetZ2Light=true,9
9,11,4,1,Z2Blinds,0,0,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,2,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,3,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,4,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,5,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,6,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,7,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,8,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,9,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,10,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,11,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,12,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,13,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,14,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
9,11,4,15,Z2Blinds,0,1,0,0,1450,http://example.org/was#SetZ2Blinds=false,6
9,11,4,16,Z2Blinds,1,1,0,0,1442,http://example.org/was#SetZ2Blinds=true,7
